id_colaborador,nome,sexo,idade,faixa_etaria,estado_civil,escolaridade,cidade,estado,regional,centro_distribuicao,pcd,data_admissao,tempo_empresa,gestor,tipo_contrato,modelo_trabalho,status
736,Levi Albuquerque,Feminino,33,25-34,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-07-21,4.9,Dra. Valentina Vargas,CLT,Híbrido,Ativo
737,Dra. Heloisa Rios,Masculino,29,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2016-06-10,10.1,Sr. Pedro Ribeiro,CLT,Presencial,Ativo
738,Srta. Rafaela Ferreira,Masculino,22,18-24,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2017-12-30,8.5,Maria Isis Cassiano,CLT,Presencial,Ativo
739,Ana Júlia Albuquerque,Masculino,41,35-44,Solteiro,Pós,Salvador,BA,Nordeste,CD Salvador,Não,2021-07-13,5.0,Eduarda Montenegro,CLT,Presencial,Inativo
740,Sabrina Cavalcante,Feminino,22,18-24,Casado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2019-09-28,6.8,Samuel Duarte,CLT,Presencial,Ativo
741,Lucas da Mota,Masculino,45,45-54,Viúvo,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2018-07-10,8.0,Thiago Câmara,CLT,Presencial,Ativo
742,Maria Flor Guerra,Feminino,39,35-44,Divorciado,Técnico,Recife,PE,Nordeste,CD Recife,Não,2017-07-05,9.0,Bruno Marques,CLT,Presencial,Ativo
743,Melissa Borges,Feminino,31,25-34,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2021-11-21,4.6,Melissa Dias,CLT,Presencial,Ativo
744,Theo Souza,Feminino,51,45-54,Divorciado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2023-05-08,3.2,Allana Caldeira,CLT,Presencial,Ativo
745,Maria Sophia Andrade,Masculino,39,35-44,Casado,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Não,2017-12-06,8.6,Agatha Borges,CLT,Presencial,Inativo
746,Liz Moraes,Masculino,35,35-44,Viúvo,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-04-28,8.2,Gabrielly Rezende,CLT,Presencial,Ativo
747,Mirella Fernandes,Masculino,27,25-34,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2019-05-11,7.1,Sr. Henry Gabriel Marques,CLT,Presencial,Inativo
748,Dr. Luiz Otávio Silva,Masculino,34,25-34,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Sim,2025-11-04,0.7,Bruna Brito,CLT,Híbrido,Inativo
749,Hellena Abreu,Feminino,38,35-44,Solteiro,Pós,Salvador,BA,Nordeste,CD Salvador,Não,2019-04-22,7.2,Dr. João Vitor Novaes,CLT,Presencial,Ativo
750,Maria Fernanda Sampaio,Feminino,41,35-44,Casado,Pós,São Paulo,SP,Sudeste,CD São Paulo,Não,2018-07-28,7.9,Augusto Cavalcante,CLT,Presencial,Ativo
751,Cecilia Silva,Masculino,23,18-24,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2017-10-13,8.7,Dra. Maria Luísa Caldeira,CLT,Presencial,Ativo
752,Gael Henrique Correia,Masculino,27,25-34,Casado,Médio,Salvador,BA,Nordeste,CD Salvador,Sim,2021-09-06,4.8,Matteo Cunha,CLT,Presencial,Ativo
753,Esther Silva,Feminino,40,35-44,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2017-08-29,8.8,Sr. Oliver Aparecida,CLT,Presencial,Ativo
754,Camila Vargas,Masculino,39,35-44,Casado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2024-07-06,2.0,Natália Ribeiro,Temporário,Presencial,Ativo
755,Sofia Carvalho,Masculino,39,35-44,Casado,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2019-09-12,6.8,Alana Moura,CLT,Presencial,Inativo
756,Srta. Marina Pacheco,Feminino,34,25-34,Viúvo,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2024-04-08,2.2,Sophia Vasconcelos,CLT,Presencial,Ativo
757,Erick Siqueira,Masculino,33,25-34,Solteiro,Superior,Recife,PE,Nordeste,CD Recife,Não,2017-03-29,9.3,Cauã Gomes,CLT,Presencial,Ativo
758,Luna Montenegro,Masculino,18,18-24,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2022-01-09,4.5,Mariah Pereira,CLT,Presencial,Ativo
759,Srta. Kamilly Gonçalves,Masculino,34,25-34,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2017-02-23,9.4,Dr. Rael Carvalho,CLT,Presencial,Ativo
760,Noah Pereira,Masculino,23,18-24,Solteiro,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2020-09-20,5.8,Dra. Sophie da Rosa,CLT,Presencial,Ativo
761,Dra. Luara Silva,Feminino,27,25-34,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2022-06-29,4.0,Dra. Helena Costa,CLT,Presencial,Ativo
762,João Vitor Rodrigues,Feminino,40,35-44,Solteiro,Pós,São Paulo,SP,Sudeste,CD São Paulo,Não,2017-03-13,9.3,Sr. Felipe Montenegro,CLT,Presencial,Ativo
763,Luna Santos,Masculino,43,35-44,Divorciado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2022-12-30,3.5,Luiz Gustavo Novais,CLT,Presencial,Ativo
764,Maria Vitória Rocha,Feminino,24,18-24,Solteiro,Pós,São Paulo,SP,Sudeste,CD São Paulo,Não,2019-08-31,6.8,Dra. Laura Lima,CLT,Presencial,Ativo
765,Vicente Caldeira,Feminino,39,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2016-04-26,10.2,Mateus Casa Grande,CLT,Presencial,Ativo
766,Benjamin Costa,Feminino,35,35-44,Casado,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Não,2016-03-14,10.3,Enrico da Paz,CLT,Presencial,Ativo
767,Isis Casa Grande,Feminino,27,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2023-04-06,3.2,Juan Costela,CLT,Presencial,Ativo
768,Ana Beatriz Fogaça,Feminino,44,35-44,Solteiro,Pós,Campinas,SP,Sudeste,CD Campinas,Não,2023-01-02,3.5,Bella Pimenta,CLT,Presencial,Ativo
769,Heloisa Souza,Feminino,34,25-34,Divorciado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2018-11-03,7.7,Maria Julia da Costa,CLT,Presencial,Ativo
770,Laura Sales,Masculino,27,25-34,Solteiro,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2025-07-03,1.0,Ana Julia Garcia,CLT,Presencial,Ativo
771,Maria Vitória Viana,Feminino,29,25-34,Divorciado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-10-31,9.7,Luara Novaes,CLT,Híbrido,Ativo
772,Anthony Gabriel Souza,Feminino,52,45-54,Viúvo,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2025-03-16,1.3,Guilherme Pinto,CLT,Presencial,Ativo
773,Heloisa Porto,Masculino,45,45-54,Casado,Pós,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-07-06,8.0,Dra. Maria Eduarda Sá,Temporário,Presencial,Ativo
774,Ísis Sousa,Feminino,33,25-34,Solteiro,Superior,Curitiba,PR,Sul,CD Curitiba,Sim,2018-02-05,8.4,Fernanda Vasconcelos,CLT,Presencial,Ativo
775,Srta. Laís Machado,Masculino,57,55+,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2023-03-24,3.3,Breno Cirino,CLT,Híbrido,Ativo
776,Théo Campos,Masculino,27,25-34,Viúvo,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2021-07-12,5.0,Ana Cecília Lima,Temporário,Presencial,Ativo
777,João Cardoso,Masculino,39,35-44,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2016-06-29,10.0,José Miguel Abreu,CLT,Híbrido,Ativo
778,Dr. Eduardo Aparecida,Feminino,35,35-44,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Sim,2023-06-26,3.0,Lorenzo Peixoto,Aprendiz,Presencial,Ativo
779,Kevin Mendonça,Masculino,21,18-24,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2018-10-08,7.7,Maria Alice Barbosa,CLT,Presencial,Ativo
780,Sra. Valentina Câmara,Masculino,28,25-34,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-05-30,3.1,Vicente Azevedo,CLT,Presencial,Ativo
781,Eduarda Leão,Feminino,38,35-44,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2018-03-02,8.3,Zoe Guerra,CLT,Remoto,Ativo
782,Luiz Fernando Câmara,Masculino,33,25-34,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2017-01-02,9.5,Lucas Farias,CLT,Presencial,Inativo
783,Dr. Henrique Sá,Feminino,30,25-34,Divorciado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2016-12-30,9.5,Vitória Melo,Temporário,Presencial,Ativo
784,Alexia Camargo,Masculino,29,25-34,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-07-29,9.9,Manuella Machado,CLT,Presencial,Ativo
785,Joaquim Aparecida,Masculino,29,25-34,Solteiro,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Não,2025-06-23,1.0,Luna Garcia,CLT,Presencial,Ativo
786,Matheus da Cunha,Feminino,36,35-44,Viúvo,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2020-03-06,6.3,Larissa Alves,Temporário,Presencial,Ativo
787,Maria Fernanda Moraes,Feminino,27,25-34,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2023-04-27,3.2,Melissa Mendonça,Temporário,Presencial,Ativo
788,Juan Rezende,Masculino,38,35-44,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2017-03-22,9.3,Lorenzo Moraes,CLT,Presencial,Ativo
789,Calebe Cavalcante,Feminino,23,18-24,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2016-12-26,9.5,Yasmin Abreu,CLT,Presencial,Ativo
790,Ana Luiza Costela,Masculino,40,35-44,Casado,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2020-09-09,5.8,Hadassa Rodrigues,CLT,Presencial,Ativo
791,Bella Costela,Feminino,33,25-34,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2024-08-06,1.9,Maya Ramos,CLT,Presencial,Ativo
792,Eduardo Alves,Feminino,52,45-54,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2026-04-07,0.2,Luísa Andrade,CLT,Presencial,Ativo
793,Brayan Aragão,Masculino,42,35-44,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-08-17,3.9,José Novais,CLT,Presencial,Ativo
794,Ian da Luz,Feminino,34,25-34,Solteiro,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2016-12-29,9.5,Maria Julia Machado,CLT,Presencial,Ativo
795,Maria Luiza Lopes,Feminino,35,35-44,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2025-05-28,1.1,Sr. Mathias Rocha,CLT,Presencial,Ativo
796,Vitor Abreu,Feminino,53,45-54,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2017-03-22,9.3,Ana Luiza Sá,CLT,Presencial,Ativo
797,Dra. Ana Clara Sampaio,Feminino,18,18-24,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Sim,2016-03-14,10.3,Luiz Henrique Montenegro,CLT,Presencial,Inativo
798,João Vitor Viana,Masculino,27,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2025-08-09,0.9,Liz Pereira,CLT,Presencial,Ativo
799,João Miguel Teixeira,Feminino,30,25-34,Casado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2023-08-16,2.9,Maria Helena Gonçalves,CLT,Presencial,Ativo
800,Ana Melo,Feminino,33,25-34,Casado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-02-11,8.4,Vitor Câmara,CLT,Híbrido,Ativo
801,Matteo Vieira,Feminino,51,45-54,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2025-02-28,1.3,Laís Porto,CLT,Presencial,Ativo
802,Kaique Rocha,Feminino,40,35-44,Divorciado,Fundamental,Campinas,SP,Sudeste,CD Campinas,Não,2022-01-04,4.5,Dra. Maria Fernanda Albuquerque,CLT,Presencial,Ativo
803,Cecília Campos,Feminino,31,25-34,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2021-07-17,5.0,André Oliveira,CLT,Presencial,Ativo
804,Maria Júlia Nascimento,Masculino,18,18-24,Casado,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Sim,2020-06-04,6.1,Antonella das Neves,CLT,Presencial,Ativo
805,Luiz Felipe Cunha,Masculino,33,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Sim,2018-08-23,7.9,Sophie Casa Grande,CLT,Presencial,Ativo
806,Francisco Câmara,Masculino,36,35-44,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2025-06-06,1.1,Isis Correia,CLT,Presencial,Ativo
807,Fernando Rios,Feminino,32,25-34,Casado,Pós,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2025-08-01,0.9,Ana Júlia Sá,CLT,Presencial,Ativo
808,Nicole Ramos,Masculino,32,25-34,Divorciado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-07-14,5.0,Ana Sophia da Rocha,CLT,Presencial,Ativo
809,Ana Lívia da Cunha,Feminino,32,25-34,Solteiro,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2019-02-13,7.4,Gael Henrique Silveira,CLT,Presencial,Ativo
810,Raquel Farias,Masculino,31,25-34,Solteiro,MBA,Salvador,BA,Nordeste,CD Salvador,Não,2021-08-06,4.9,Sr. Isaac Brito,CLT,Presencial,Ativo
811,Bernardo Correia,Feminino,46,45-54,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2022-12-06,3.6,Dr. Rael Farias,CLT,Presencial,Ativo
812,Lorena Sales,Feminino,34,25-34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Sim,2018-10-14,7.7,Daniela Nunes,CLT,Híbrido,Ativo
813,Maria Clara Dias,Feminino,19,18-24,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2023-07-16,3.0,Eloá Abreu,CLT,Presencial,Ativo
814,Sr. Henry Silva,Feminino,21,18-24,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2025-03-15,1.3,Dra. Maya da Mota,CLT,Presencial,Ativo
815,Sr. Lucas Mendes,Feminino,26,25-34,Divorciado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-01-25,8.4,Melissa Fogaça,CLT,Presencial,Ativo
816,Ryan Novaes,Masculino,41,35-44,Casado,Pós,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2023-06-21,3.0,Erick Ramos,CLT,Presencial,Ativo
817,Anna Liz da Mota,Feminino,48,45-54,Divorciado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2017-09-01,8.8,Vitor Gabriel Costa,Temporário,Presencial,Ativo
818,Breno Siqueira,Masculino,28,25-34,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2023-10-14,2.7,Antony Montenegro,CLT,Presencial,Inativo
819,Ana Pacheco,Feminino,38,35-44,Casado,Superior,Curitiba,PR,Sul,CD Curitiba,Não,2025-06-09,1.1,Maria Luiza Vargas,CLT,Presencial,Ativo
820,Hadassa Andrade,Feminino,29,25-34,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-06-06,5.1,Joana Nogueira,CLT,Presencial,Ativo
821,Olivia Rezende,Masculino,41,35-44,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2019-06-07,7.1,Luiz Otávio Gonçalves,CLT,Híbrido,Ativo
822,João Vitor Carvalho,Feminino,33,25-34,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2023-05-07,3.2,Sarah Moraes,CLT,Presencial,Ativo
823,Miguel Fonseca,Masculino,48,45-54,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2026-03-11,0.3,Alexia Ribeiro,CLT,Híbrido,Ativo
824,Enzo Sá,Feminino,37,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2020-01-08,6.5,Cecilia Machado,CLT,Presencial,Ativo
825,Felipe Nunes,Masculino,29,25-34,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2019-06-21,7.0,Clara Sousa,Temporário,Presencial,Ativo
826,Sra. Maria Alice Aparecida,Masculino,25,25-34,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2017-04-23,9.2,Ryan da Conceição,CLT,Presencial,Ativo
827,João Freitas,Feminino,40,35-44,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2023-09-12,2.8,Asafe Rios,CLT,Presencial,Ativo
828,Valentim Vieira,Masculino,56,55+,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-06-27,6.0,Dr. Ravy Marques,CLT,Presencial,Ativo
829,Asafe Rezende,Feminino,25,25-34,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2025-05-05,1.2,Sr. Vicente Porto,CLT,Presencial,Ativo
830,João Pacheco,Masculino,48,45-54,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-01-04,3.5,Emanuella Garcia,CLT,Presencial,Inativo
831,Maria Flor Fonseca,Feminino,23,18-24,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2016-04-16,10.2,Ana Vitória Moreira,CLT,Presencial,Ativo
832,Marcos Vinicius Câmara,Masculino,24,18-24,Casado,MBA,Curitiba,PR,Sul,CD Curitiba,Não,2020-10-14,5.7,Maria Luiza Fogaça,CLT,Presencial,Ativo
833,Dr. Rodrigo Pereira,Masculino,30,25-34,Solteiro,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2021-08-11,4.9,Theodoro Carvalho,CLT,Presencial,Ativo
834,Eloah da Conceição,Feminino,32,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2019-06-14,7.1,Théo Ramos,CLT,Presencial,Ativo
835,Heitor Cassiano,Masculino,18,18-24,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Sim,2020-03-10,6.3,Emanuel Fonseca,CLT,Presencial,Inativo
836,Bárbara Ribeiro,Masculino,33,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2024-01-27,2.4,Oliver Farias,Aprendiz,Presencial,Ativo
837,Srta. Rafaela Rocha,Feminino,18,18-24,Divorciado,Superior,Curitiba,PR,Sul,CD Curitiba,Não,2026-04-05,0.2,Pietra Costela,CLT,Presencial,Ativo
838,Elisa Ramos,Feminino,39,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2020-12-23,5.5,Alícia da Cruz,CLT,Presencial,Ativo
839,Davi Lucas Oliveira,Masculino,50,45-54,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2019-01-06,7.5,Elisa Carvalho,CLT,Presencial,Ativo
840,Sophie Aparecida,Masculino,27,25-34,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2018-12-13,7.6,Clara Araújo,CLT,Presencial,Ativo
841,José Pedro Cirino,Masculino,30,25-34,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2018-10-19,7.7,Maria Luiza Peixoto,CLT,Presencial,Ativo
842,Allana Silveira,Masculino,45,45-54,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2025-06-08,1.1,Dra. Larissa Barros,Temporário,Presencial,Inativo
843,Pietro Pereira,Masculino,36,35-44,Solteiro,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2025-05-28,1.1,Rafaela Cavalcante,CLT,Presencial,Ativo
844,Noah Peixoto,Feminino,30,25-34,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2018-09-24,7.8,Fernando Pinto,CLT,Presencial,Ativo
845,Sophia da Luz,Feminino,49,45-54,Divorciado,Médio,Recife,PE,Nordeste,CD Recife,Não,2016-10-14,9.7,Luigi Marques,CLT,Presencial,Ativo
846,Ana Lívia da Conceição,Masculino,40,35-44,Casado,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2025-06-13,1.0,Maria Isis Cardoso,CLT,Híbrido,Ativo
847,Antony Costa,Feminino,26,25-34,Divorciado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-03-13,8.3,Sofia Rodrigues,CLT,Presencial,Ativo
848,Clarice Pereira,Feminino,37,35-44,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2023-07-15,3.0,Felipe Melo,CLT,Presencial,Ativo
849,Ana Carolina Viana,Feminino,43,35-44,Solteiro,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2020-09-12,5.8,Sarah Sá,CLT,Presencial,Ativo
850,Caleb Mendes,Feminino,27,25-34,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2019-09-17,6.8,Caroline Pereira,CLT,Híbrido,Ativo
851,Agatha Vasconcelos,Masculino,37,35-44,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2021-06-08,5.1,Marina Moreira,CLT,Híbrido,Ativo
852,Maria Eduarda Aparecida,Masculino,23,18-24,Casado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2019-08-12,6.9,Dra. Mariane da Conceição,CLT,Híbrido,Ativo
853,Maria Helena Ferreira,Masculino,34,25-34,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2022-08-13,3.9,Beatriz Lima,CLT,Presencial,Ativo
854,José Miguel Mendes,Masculino,38,35-44,Solteiro,Fundamental,Recife,PE,Nordeste,CD Recife,Não,2022-12-09,3.6,Bryan da Paz,CLT,Presencial,Inativo
855,Ísis Jesus,Masculino,33,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2020-01-14,6.5,Gabriel Abreu,CLT,Presencial,Ativo
856,Dra. Alana Oliveira,Feminino,28,25-34,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2022-09-17,3.8,Bárbara Moreira,CLT,Presencial,Ativo
857,Marcos Vinicius Rezende,Feminino,44,35-44,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-04-09,5.2,Levi Jesus,CLT,Presencial,Ativo
858,Sr. Eduardo Lima,Masculino,46,45-54,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2017-12-31,8.5,Isis da Luz,CLT,Presencial,Ativo
859,Mariana Nunes,Feminino,18,18-24,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2023-07-04,3.0,Dr. Miguel Sá,CLT,Presencial,Ativo
860,Noah Novaes,Masculino,40,35-44,Viúvo,Superior,Recife,PE,Nordeste,CD Recife,Não,2021-05-19,5.1,Rafaela Cavalcanti,CLT,Presencial,Ativo
861,Dr. José das Neves,Masculino,36,35-44,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2024-10-16,1.7,Manuella Vasconcelos,CLT,Presencial,Ativo
862,Sra. Cecilia Ribeiro,Feminino,31,25-34,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2021-01-05,5.5,Ian Machado,CLT,Presencial,Ativo
863,Srta. Beatriz Cunha,Feminino,42,35-44,Casado,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2020-01-26,6.4,Maria Liz Viana,CLT,Presencial,Ativo
864,Sr. Enrico Gomes,Feminino,20,18-24,Casado,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2025-01-09,1.5,Alana Borges,CLT,Presencial,Ativo
865,Ravy Peixoto,Feminino,25,25-34,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2016-10-18,9.7,Aurora Azevedo,CLT,Presencial,Ativo
866,Henry Freitas,Feminino,34,25-34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2022-08-04,3.9,Arthur Miguel Silveira,CLT,Presencial,Ativo
867,Maria Liz Pimenta,Feminino,31,25-34,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2022-06-08,4.1,Stephany da Paz,CLT,Presencial,Inativo
868,Dra. Ana Laura Vasconcelos,Feminino,33,25-34,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2017-06-18,9.0,Thales Macedo,CLT,Presencial,Ativo
869,Guilherme Ribeiro,Feminino,27,25-34,Casado,MBA,Recife,PE,Nordeste,CD Recife,Não,2024-05-21,2.1,Laura Correia,Aprendiz,Presencial,Ativo
870,Thomas Moreira,Feminino,31,25-34,Casado,Técnico,Curitiba,PR,Sul,CD Curitiba,Não,2018-10-24,7.7,Srta. Eloá Rocha,Temporário,Presencial,Ativo
871,Luiz Miguel da Costa,Masculino,29,25-34,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2022-12-22,3.5,Agatha Castro,CLT,Presencial,Ativo
872,João Guilherme Vasconcelos,Feminino,27,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2020-08-28,5.8,Maria Rios,CLT,Presencial,Ativo
873,Maria Luiza Pastor,Masculino,43,35-44,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-12-04,5.6,Valentim Albuquerque,CLT,Híbrido,Ativo
874,Dra. Ana Lívia Borges,Masculino,34,25-34,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2022-05-23,4.1,Larissa Silveira,CLT,Presencial,Ativo
875,Marcela Ferreira,Masculino,49,45-54,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-04-06,6.2,Henry Gabriel Pereira,Temporário,Presencial,Ativo
876,Rafael Guerra,Feminino,25,25-34,Divorciado,Médio,Curitiba,PR,Sul,CD Curitiba,Sim,2020-12-26,5.5,Alana da Luz,CLT,Presencial,Inativo
877,Nicolas Montenegro,Masculino,32,25-34,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2018-08-19,7.9,Brayan Montenegro,CLT,Presencial,Ativo
878,Luigi Camargo,Masculino,32,25-34,Viúvo,Médio,Salvador,BA,Nordeste,CD Salvador,Sim,2024-03-27,2.3,Jade Nascimento,CLT,Presencial,Ativo
879,Isis Sales,Masculino,37,35-44,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2017-01-03,9.5,Maria Flor Nunes,CLT,Presencial,Ativo
880,Isabelly Sá,Masculino,50,45-54,Viúvo,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2026-04-06,0.2,Dr. Raul Pastor,Temporário,Presencial,Ativo
881,Rodrigo Camargo,Feminino,55,55+,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2016-02-14,10.4,Bernardo Garcia,CLT,Presencial,Ativo
882,Hellena Rocha,Feminino,40,35-44,Divorciado,Médio,Recife,PE,Nordeste,CD Recife,Não,2022-06-29,4.0,Srta. Luara Jesus,CLT,Híbrido,Ativo
